Step,AgentID,pos,x,y,agent_type,agent_state,palm_health,drone_battery_level,drone_position_target,drone_on_mission,drone_is_charging,drone_is_curing
2,114,"(9, 5)",9,5,GridCellAgent,,,,,,,
2,115,"(9, 6)",9,6,GridCellAgent,,,,,,,
2,116,"(9, 7)",9,7,GridCellAgent,,,,,,,
2,117,"(9, 8)",9,8,GridCellAgent,,,,,,,
2,118,"(9, 9)",9,9,GridCellAgent,,,,,,,
2,119,"(9, 10)",9,10,GridCellAgent,,,,,,,
2,120,"(9, 11)",9,11,GridCellAgent,,,,,,,
2,121,"(10, 0)",10,0,GridCellAgent,,,,,,,
2,122,"(10, 1)",10,1,GridCellAgent,,,,,,,
2,123,"(10, 2)",10,2,GridCellAgent,,,,,,,
2,124,"(10, 3)",10,3,GridCellAgent,,,,,,,
2,125,"(10, 4)",10,4,GridCellAgent,,,,,,,
2,126,"(10, 5)",10,5,GridCellAgent,,,,,,,
2,127,"(10, 6)",10,6,GridCellAgent,,,,,,,
2,128,"(10, 7)",10,7,GridCellAgent,,,,,,,
2,129,"(10, 8)",10,8,GridCellAgent,,,,,,,
2,130,"(10, 9)",10,9,GridCellAgent,,,,,,,
2,131,"(10, 10)",10,10,GridCellAgent,,,,,,,
2,132,"(10, 11)",10,11,GridCellAgent,,,,,,,
2,133,"(11, 0)",11,0,GridCellAgent,,,,,,,
2,134,"(11, 1)",11,1,GridCellAgent,,,,,,,
2,135,"(11, 2)",11,2,GridCellAgent,,,,,,,
2,136,"(11, 3)",11,3,GridCellAgent,,,,,,,
2,137,"(11, 4)",11,4,GridCellAgent,,,,,,,
2,138,"(11, 5)",11,5,GridCellAgent,,,,,,,
2,139,"(11, 6)",11,6,GridCellAgent,,,,,,,
2,140,"(11, 7)",11,7,GridCellAgent,,,,,,,
2,141,"(11, 8)",11,8,GridCellAgent,,,,,,,
2,142,"(11, 9)",11,9,GridCellAgent,,,,,,,
2,143,"(11, 10)",11,10,GridCellAgent,,,,,,,
2,144,"(11, 11)",11,11,GridCellAgent,,,,,,,
2,145,"(0, 9)",0,9,ChargingStationAgent,,,,,,,
2,146,"(2, 7)",2,7,DroneAgent,exploring,,98.0,,False,False,False
2,147,"(11, 3)",11,3,ChargingStationAgent,,,,,,,
2,148,"(9, 2)",9,2,DroneAgent,moving_to_target,,98.0,"(0, 2)",True,False,False
2,149,"(1, 0)",1,0,ChargingStationAgent,,,,,,,
2,150,"(0, 1)",0,1,DroneAgent,exploring,,99.0,,False,False,False
2,151,"(0, 2)",0,2,PalmAgent,infectada,97.76897461948609,,,,,
2,152,"(1, 10)",1,10,PalmAgent,verde,100.0,,,,,
2,153,"(2, 9)",2,9,PalmAgent,verde,100.0,,,,,
2,154,"(3, 0)",3,0,PalmAgent,verde,100.0,,,,,
2,155,"(3, 3)",3,3,PalmAgent,verde,100.0,,,,,
2,156,"(3, 11)",3,11,PalmAgent,verde,100.0,,,,,
2,157,"(4, 3)",4,3,PalmAgent,verde,100.0,,,,,
2,158,"(5, 0)",5,0,PalmAgent,verde,100.0,,,,,
2,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
2,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
2,161,"(8, 7)",8,7,PalmAgent,verde,100.0,,,,,
2,162,"(8, 10)",8,10,PalmAgent,verde,100.0,,,,,
2,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
2,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
3,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
3,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
3,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
3,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
3,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
3,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
3,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
3,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
3,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
3,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
3,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
3,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
3,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
3,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
3,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
3,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
3,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
3,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
3,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
3,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
3,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
3,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
3,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
3,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
3,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
3,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
3,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
3,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
3,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
3,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
3,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
3,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
3,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
3,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
3,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
3,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
3,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
3,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
3,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
3,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
3,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
3,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
3,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
3,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
3,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
3,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
3,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
3,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
3,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
3,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
3,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
3,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
3,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
3,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
3,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
3,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
3,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
3,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
3,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
3,60,"(4, 11)",4,11,GridCellAgent,,,,,,,
3,61,"(5, 0)",5,0,GridCellAgent,,,,,,,
3,62,"(5, 1)",5,1,GridCellAgent,,,,,,,
3,63,"(5, 2)",5,2,GridCellAgent,,,,,,,
3,64,"(5, 3)",5,3,GridCellAgent,,,,,,,
3,65,"(5, 4)",5,4,GridCellAgent,,,,,,,
3,66,"(5, 5)",5,5,GridCellAgent,,,,,,,
3,67,"(5, 6)",5,6,GridCellAgent,,,,,,,
3,68,"(5, 7)",5,7,GridCellAgent,,,,,,,
3,69,"(5, 8)",5,8,GridCellAgent,,,,,,,
3,70,"(5, 9)",5,9,GridCellAgent,,,,,,,
3,71,"(5, 10)",5,10,GridCellAgent,,,,,,,
3,72,"(5, 11)",5,11,GridCellAgent,,,,,,,
3,73,"(6, 0)",6,0,GridCellAgent,,,,,,,
3,74,"(6, 1)",6,1,GridCellAgent,,,,,,,
3,75,"(6, 2)",6,2,GridCellAgent,,,,,,,
3,76,"(6, 3)",6,3,GridCellAgent,,,,,,,
3,77,"(6, 4)",6,4,GridCellAgent,,,,,,,
3,78,"(6, 5)",6,5,GridCellAgent,,,,,,,
3,79,"(6, 6)",6,6,GridCellAgent,,,,,,,
3,80,"(6, 7)",6,7,GridCellAgent,,,,,,,
3,81,"(6, 8)",6,8,GridCellAgent,,,,,,,
3,82,"(6, 9)",6,9,GridCellAgent,,,,,,,
3,83,"(6, 10)",6,10,GridCellAgent,,,,,,,
3,84,"(6, 11)",6,11,GridCellAgent,,,,,,,
3,85,"(7, 0)",7,0,GridCellAgent,,,,,,,
3,86,"(7, 1)",7,1,GridCellAgent,,,,,,,
3,87,"(7, 2)",7,2,GridCellAgent,,,,,,,
3,88,"(7, 3)",7,3,GridCellAgent,,,,,,,
3,89,"(7, 4)",7,4,GridCellAgent,,,,,,,
3,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
3,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
3,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
3,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
3,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
3,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
3,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
3,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
3,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
3,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
3,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
3,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
3,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
3,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
3,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
3,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
3,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
3,107,"(8, 10)",8,10,GridCellAgent,,,,,,,
3,108,"(8, 11)",8,11,GridCellAgent,,,,,,,
3,109,"(9, 0)",9,0,GridCellAgent,,,,,,,
3,110,"(9, 1)",9,1,GridCellAgent,,,,,,,
3,111,"(9, 2)",9,2,GridCellAgent,,,,,,,
3,112,"(9, 3)",9,3,GridCellAgent,,,,,,,
3,113,"(9, 4)",9,4,GridCellAgent,,,,,,,
3,114,"(9, 5)",9,5,GridCellAgent,,,,,,,
3,115,"(9, 6)",9,6,GridCellAgent,,,,,,,
3,116,"(9, 7)",9,7,GridCellAgent,,,,,,,
3,117,"(9, 8)",9,8,GridCellAgent,,,,,,,
3,118,"(9, 9)",9,9,GridCellAgent,,,,,,,
3,119,"(9, 10)",9,10,GridCellAgent,,,,,,,
3,120,"(9, 11)",9,11,GridCellAgent,,,,,,,
3,121,"(10, 0)",10,0,GridCellAgent,,,,,,,
3,122,"(10, 1)",10,1,GridCellAgent,,,,,,,
3,123,"(10, 2)",10,2,GridCellAgent,,,,,,,
3,124,"(10, 3)",10,3,GridCellAgent,,,,,,,
3,125,"(10, 4)",10,4,GridCellAgent,,,,,,,
3,126,"(10, 5)",10,5,GridCellAgent,,,,,,,
3,127,"(10, 6)",10,6,GridCellAgent,,,,,,,
3,128,"(10, 7)",10,7,GridCellAgent,,,,,,,
3,129,"(10, 8)",10,8,GridCellAgent,,,,,,,
3,130,"(10, 9)",10,9,GridCellAgent,,,,,,,
3,131,"(10, 10)",10,10,GridCellAgent,,,,,,,
3,132,"(10, 11)",10,11,GridCellAgent,,,,,,,
3,133,"(11, 0)",11,0,GridCellAgent,,,,,,,
3,134,"(11, 1)",11,1,GridCellAgent,,,,,,,
3,135,"(11, 2)",11,2,GridCellAgent,,,,,,,
3,136,"(11, 3)",11,3,GridCellAgent,,,,,,,
3,137,"(11, 4)",11,4,GridCellAgent,,,,,,,
3,138,"(11, 5)",11,5,GridCellAgent,,,,,,,
3,139,"(11, 6)",11,6,GridCellAgent,,,,,,,
3,140,"(11, 7)",11,7,GridCellAgent,,,,,,,
3,141,"(11, 8)",11,8,GridCellAgent,,,,,,,
3,142,"(11, 9)",11,9,GridCellAgent,,,,,,,
3,143,"(11, 10)",11,10,GridCellAgent,,,,,,,
3,144,"(11, 11)",11,11,GridCellAgent,,,,,,,
3,145,"(0, 9)",0,9,ChargingStationAgent,,,,,,,
3,146,"(1, 6)",1,6,DroneAgent,moving_to_target,,97.0,"(0, 2)",True,False,False
3,147,"(11, 3)",11,3,ChargingStationAgent,,,,,,,
3,148,"(8, 2)",8,2,DroneAgent,moving_to_target,,97.0,"(0, 2)",True,False,False
3,149,"(1, 0)",1,0,ChargingStationAgent,,,,,,,
3,150,"(0, 2)",0,2,DroneAgent,moving_to_target,,98.0,"(0, 2)",True,False,False
3,151,"(0, 2)",0,2,PalmAgent,infectada,96.31701236884473,,,,,
3,152,"(1, 10)",1,10,PalmAgent,verde,100.0,,,,,
3,153,"(2, 9)",2,9,PalmAgent,verde,100.0,,,,,
3,154,"(3, 0)",3,0,PalmAgent,verde,100.0,,,,,
3,155,"(3, 3)",3,3,PalmAgent,verde,100.0,,,,,
3,156,"(3, 11)",3,11,PalmAgent,verde,100.0,,,,,
3,157,"(4, 3)",4,3,PalmAgent,verde,100.0,,,,,
3,158,"(5, 0)",5,0,PalmAgent,verde,100.0,,,,,
3,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
3,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
3,161,"(8, 7)",8,7,PalmAgent,infectada,100.0,,,,,
3,162,"(8, 10)",8,10,PalmAgent,verde,100.0,,,,,
3,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
3,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
4,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
4,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
4,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
4,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
4,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
4,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
4,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
4,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
4,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
4,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
4,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
4,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
4,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
4,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
4,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
4,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
4,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
4,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
4,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
4,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
4,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
4,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
4,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
4,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
4,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
4,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
4,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
4,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
4,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
4,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
4,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
4,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
4,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
4,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
4,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
4,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
4,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
4,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
4,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
4,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
4,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
4,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
4,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
4,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
4,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
4,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
4,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
4,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
4,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
4,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
4,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
4,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
4,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
4,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
4,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
4,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
4,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
4,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
4,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
4,60,"(4, 11)",4,11,GridCellAgent,,,,,,,
4,61,"(5, 0)",5,0,GridCellAgent,,,,,,,
4,62,"(5, 1)",5,1,GridCellAgent,,,,,,,
4,63,"(5, 2)",5,2,GridCellAgent,,,,,,,
4,64,"(5, 3)",5,3,GridCellAgent,,,,,,,
4,65,"(5, 4)",5,4,GridCellAgent,,,,,,,
4,66,"(5, 5)",5,5,GridCellAgent,,,,,,,
4,67,"(5, 6)",5,6,GridCellAgent,,,,,,,
4,68,"(5, 7)",5,7,GridCellAgent,,,,,,,
4,69,"(5, 8)",5,8,GridCellAgent,,,,,,,
4,70,"(5, 9)",5,9,GridCellAgent,,,,,,,
4,71,"(5, 10)",5,10,GridCellAgent,,,,,,,
4,72,"(5, 11)",5,11,GridCellAgent,,,,,,,
4,73,"(6, 0)",6,0,GridCellAgent,,,,,,,
4,74,"(6, 1)",6,1,GridCellAgent,,,,,,,
4,75,"(6, 2)",6,2,GridCellAgent,,,,,,,
4,76,"(6, 3)",6,3,GridCellAgent,,,,,,,
4,77,"(6, 4)",6,4,GridCellAgent,,,,,,,
4,78,"(6, 5)",6,5,GridCellAgent,,,,,,,
4,79,"(6, 6)",6,6,GridCellAgent,,,,,,,
4,80,"(6, 7)",6,7,GridCellAgent,,,,,,,
4,81,"(6, 8)",6,8,GridCellAgent,,,,,,,
4,82,"(6, 9)",6,9,GridCellAgent,,,,,,,
4,83,"(6, 10)",6,10,GridCellAgent,,,,,,,
4,84,"(6, 11)",6,11,GridCellAgent,,,,,,,
4,85,"(7, 0)",7,0,GridCellAgent,,,,,,,
4,86,"(7, 1)",7,1,GridCellAgent,,,,,,,
4,87,"(7, 2)",7,2,GridCellAgent,,,,,,,
4,88,"(7, 3)",7,3,GridCellAgent,,,,,,,
4,89,"(7, 4)",7,4,GridCellAgent,,,,,,,
4,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
4,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
4,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
4,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
4,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
4,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
4,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
4,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
4,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
4,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
4,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
4,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
4,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
4,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
4,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
4,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
4,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
4,107,"(8, 10)",8,10,GridCellAgent,,,,,,,
4,108,"(8, 11)",8,11,GridCellAgent,,,,,,,
4,109,"(9, 0)",9,0,GridCellAgent,,,,,,,
4,110,"(9, 1)",9,1,GridCellAgent,,,,,,,
4,111,"(9, 2)",9,2,GridCellAgent,,,,,,,
4,112,"(9, 3)",9,3,GridCellAgent,,,,,,,
4,113,"(9, 4)",9,4,GridCellAgent,,,,,,,
4,114,"(9, 5)",9,5,GridCellAgent,,,,,,,
4,115,"(9, 6)",9,6,GridCellAgent,,,,,,,
4,116,"(9, 7)",9,7,GridCellAgent,,,,,,,
4,117,"(9, 8)",9,8,GridCellAgent,,,,,,,
4,118,"(9, 9)",9,9,GridCellAgent,,,,,,,
4,119,"(9, 10)",9,10,GridCellAgent,,,,,,,
4,120,"(9, 11)",9,11,GridCellAgent,,,,,,,
4,121,"(10, 0)",10,0,GridCellAgent,,,,,,,
4,122,"(10, 1)",10,1,GridCellAgent,,,,,,,
4,123,"(10, 2)",10,2,GridCellAgent,,,,,,,
4,124,"(10, 3)",10,3,GridCellAgent,,,,,,,
4,125,"(10, 4)",10,4,GridCellAgent,,,,,,,
4,126,"(10, 5)",10,5,GridCellAgent,,,,,,,
4,127,"(10, 6)",10,6,GridCellAgent,,,,,,,
4,128,"(10, 7)",10,7,GridCellAgent,,,,,,,
4,129,"(10, 8)",10,8,GridCellAgent,,,,,,,
4,130,"(10, 9)",10,9,GridCellAgent,,,,,,,
4,131,"(10, 10)",10,10,GridCellAgent,,,,,,,
4,132,"(10, 11)",10,11,GridCellAgent,,,,,,,
4,133,"(11, 0)",11,0,GridCellAgent,,,,,,,
4,134,"(11, 1)",11,1,GridCellAgent,,,,,,,
4,135,"(11, 2)",11,2,GridCellAgent,,,,,,,
4,136,"(11, 3)",11,3,GridCellAgent,,,,,,,
4,137,"(11, 4)",11,4,GridCellAgent,,,,,,,
4,138,"(11, 5)",11,5,GridCellAgent,,,,,,,
4,139,"(11, 6)",11,6,GridCellAgent,,,,,,,
4,140,"(11, 7)",11,7,GridCellAgent,,,,,,,
4,141,"(11, 8)",11,8,GridCellAgent,,,,,,,
4,142,"(11, 9)",11,9,GridCellAgent,,,,,,,
4,143,"(11, 10)",11,10,GridCellAgent,,,,,,,
4,144,"(11, 11)",11,11,GridCellAgent,,,,,,,
4,145,"(0, 9)",0,9,ChargingStationAgent,,,,,,,
4,146,"(0, 5)",0,5,DroneAgent,moving_to_target,,96.0,"(0, 2)",True,False,False
4,147,"(11, 3)",11,3,ChargingStationAgent,,,,,,,
4,148,"(7, 2)",7,2,DroneAgent,moving_to_target,,96.0,"(0, 2)",True,False,False
4,149,"(1, 0)",1,0,ChargingStationAgent,,,,,,,
4,150,"(0, 2)",0,2,DroneAgent,exploring,,98.0,"(0, 2)",True,False,False
4,151,"(0, 2)",0,2,PalmAgent,verde,100.0,,,,,
4,152,"(1, 10)",1,10,PalmAgent,verde,100.0,,,,,
4,153,"(2, 9)",2,9,PalmAgent,verde,100.0,,,,,
4,154,"(3, 0)",3,0,PalmAgent,verde,100.0,,,,,
4,155,"(3, 3)",3,3,PalmAgent,verde,100.0,,,,,
4,156,"(3, 11)",3,11,PalmAgent,verde,100.0,,,,,
4,157,"(4, 3)",4,3,PalmAgent,verde,100.0,,,,,
4,158,"(5, 0)",5,0,PalmAgent,verde,100.0,,,,,
4,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
4,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
4,161,"(8, 7)",8,7,PalmAgent,infectada,98.65504224670208,,,,,
4,162,"(8, 10)",8,10,PalmAgent,verde,100.0,,,,,
4,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
4,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
5,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
5,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
5,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
5,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
5,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
5,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
5,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
5,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
5,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
5,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
5,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
5,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
5,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
5,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
5,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
5,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
5,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
5,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
5,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
5,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
5,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
5,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
5,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
5,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
5,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
5,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
5,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
5,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
5,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
5,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
5,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
5,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
5,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
5,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
5,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
5,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
5,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
5,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
5,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
5,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
5,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
5,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
5,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
5,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
5,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
5,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
5,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
5,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
5,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
5,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
5,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
5,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
5,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
5,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
5,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
5,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
5,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
5,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
5,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
